remote_ip2num,is_tcp,is_udp,pkt_len
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,0
794512005,1,0,0
794512005,1,0,0
1114046243,1,0,246
794512005,1,0,31
794512005,1,0,0
794512005,1,0,0
794512005,1,0,0
794512005,1,0,31
794512005,1,0,0
1114046243,1,0,0
794512005,1,0,0
794512005,1,0,0
1114046243,1,0,207
1114046243,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,0
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,1300
3419258410,1,0,813
3419258410,1,0,0
3419258410,1,0,0
1114046243,1,0,187
1114046243,1,0,219
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,31
3419258410,1,0,0
3419258410,1,0,0
3419258410,1,0,0
1114046243,1,0,42
1114046243,1,0,42
794480558,1,0,0
794480558,1,0,0
794480558,1,0,0
794480558,1,0,202
794480558,1,0,0
794480558,1,0,137
794480558,1,0,0
794480558,1,0,6
794480558,1,0,45
794480558,1,0,822
794480558,1,0,0
1114046243,1,0,0
1114046243,1,0,0
794480558,1,0,0
1114046243,1,0,0
1114046243,1,0,0
399517447,1,0,0
399517447,1,0,31
399517447,1,0,0
399517447,1,0,0
399517447,1,0,0
301562358,1,0,31
301562358,1,0,0
301562358,1,0,0
301562358,1,0,31
301562358,1,0,0
301562358,1,0,0
301562358,1,0,0
301562358,1,0,0
301562358,1,0,0
794480558,1,0,1300
794480558,1,0,1300
794480558,1,0,1300
794480558,1,0,1300
794480558,1,0,1300
794480558,1,0,1300
794480558,1,0,0
794480558,1,0,0
794480558,1,0,0
794480558,1,0,0
794480558,1,0,1300
794480558,1,0,1300
794480558,1,0,1300
794480558,1,0,0
794480558,1,0,1300
794480558,1,0,0
794480558,1,0,0
794480558,1,0,1300
794480558,1,0,1300
794480558,1,0,1300
794480558,1,0,1192
794480558,1,0,0
794480558,1,0,0
794480558,1,0,0
1981350731,1,0,0
1114046243,1,0,213
1114046243,1,0,0
794512005,1,0,0
794512005,1,0,0
794512005,1,0,0
794512005,1,0,0
794512005,1,0,0
794512005,1,0,0
794512005,1,0,0
794512005,1,0,202
794512005,1,0,0
794512005,1,0,0
794512005,1,0,202
794512005,1,0,0
794512005,1,0,0
794480558,1,0,0
794480558,1,0,0
794480558,1,0,0
794480558,1,0,207
794480558,1,0,0
794480558,1,0,137
794480558,1,0,0
794480558,1,0,6
794480558,1,0,45
794480558,1,0,702
794480558,1,0,0
794512005,1,0,0
794512005,1,0,0
794512005,1,0,202
794512005,1,0,0
794512005,1,0,0
794512005,1,0,202
794512005,1,0,0
794512005,1,0,0
794512005,1,0,202
1981350731,1,0,31
1981350731,1,0,0
1981350731,1,0,0
1981350731,1,0,0
1114046243,1,0,215
1114046243,1,0,0
1114046243,1,0,269
1114046243,1,0,272
794512005,1,0,0
794512005,1,0,137
794512005,1,0,0
794480558,1,0,0
794512005,1,0,6
794512005,1,0,45
794512005,1,0,751
794512005,1,0,0
794512005,1,0,137
794512005,1,0,0
794512005,1,0,6
794512005,1,0,45
794512005,1,0,461
794512005,1,0,0
794512005,1,0,0
794512005,1,0,202
794512005,1,0,0
794512005,1,0,0
794512005,1,0,202
794512005,1,0,0
794512005,1,0,137
794512005,1,0,0
794512005,1,0,6
794512005,1,0,45
794512005,1,0,0
794512005,1,0,137
794512005,1,0,0
794512005,1,0,6
794512005,1,0,45
794512005,1,0,754
1114046243,1,0,0
794512005,1,0,763
1114046243,1,0,0
794512005,1,0,0
794512005,1,0,137
794512005,1,0,0
794512005,1,0,6
794512005,1,0,45
794512005,1,0,758
1114046243,1,0,220
